"lfdn","duration","participant_device","v_99","v_101","v_100","v_11","v_12","v_13","v_14","v_15","v_16","v_103","v_104","v_105","v_106","v_107","v_108","v_109","v_110","v_111","v_113","v_114","v_126","v_112","v_115","v_116","v_117","v_118","v_119","v_120","v_121","v_122","v_123","v_124","v_127","v_133","v_65","v_18","v_19","v_20","v_21","v_22","v_23","v_24","v_25","v_26","v_27","v_28","v_29","v_66","v_67","v_68","v_69","v_70","v_71","v_37","v_38","v_39","v_40","v_41","v_42","v_43","v_72","v_45","v_81","v_82","v_83","v_84","v_85","v_86","v_87","v_88","v_89","v_90","v_91","v_92","v_93","v_94","v_95","v_62","v_63","v_60","v_61"
3605,263,0,1,4,13,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,3,3,2,3,4,4,3,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,5,NA,7,NA
3606,621,0,1,6,13,1,2,1,1,2,2,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,3,1,1,1,1,1,2,2,1,1,2,1,2,3,5,1,1,5,5,3,3,2,3,2,3,2,1,3,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,4,NA,4,NA
3607,888,0,1,6,16,1,1,1,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,2,NA,1,"Angst vor Missbrauch persönlicher Daten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,2,2,1,1,1,1,1,5,4,1,4,3,5,4,3,4,3,2,4,3,4,3,1,2,2,2,1,1,1,3,4,NA,2,1,2,1,3,4,NA,4,NA
3609,917,1,1,3,2,1,2,1,1,2,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,3,1,2,1,1,2,2,2,2,2,2,1,1,5,2,2,3,4,4,3,4,4,2,1,3,2,1,4,2,2,2,2,1,1,1,2,4,4,1,2,3,4,2,6,NA,9,NA
3610,516,1,2,3,10,1,2,1,2,2,88,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Keine zeit   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,2,2,1,1,1,1,2,3,2,4,4,1,2,1,3,3,1,1,1,1,1,1,1,2,2,1,1,1,1,3,3,3,4,4,4,4,4,6,NA,9,NA
3611,818,0,1,4,8,1,1,1,2,2,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,1,"weil ich nicht sicher bin, ob ich damit nicht auf schritt ud trit verfolgt werde, sozusagen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,2,1,2,2,2,2,2,1,2,2,1,4,4,1,1,NA,4,3,3,2,1,1,1,1,1,4,1,2,2,2,1,1,2,4,4,4,2,3,3,3,3,4,NA,4,NA
3612,379,0,1,3,1,1,2,1,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,1,1,1,1,1,1,2,2,1,1,2,2,2,4,4,2,2,5,4,2,2,3,2,1,2,2,1,4,1,2,2,2,1,1,1,3,4,4,3,2,2,3,2,6,NA,1,NA
3613,792,1,2,3,1,1,2,1,1,2,2,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,1,1,0,0,0,NA,NA,NA,NA,NA,2,NA,2,1,1,1,1,1,1,2,1,1,1,1,1,4,5,1,2,4,5,3,3,3,2,2,4,2,1,2,2,2,2,2,1,1,1,2,2,3,3,3,2,3,2,4,NA,1,NA
3614,189,0,1,4,10,1,2,1,2,2,2,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,NA,4,3,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,NA,9,NA
3615,1375,1,1,3,10,1,1,1,1,2,2,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,2,4,4,2,3,3,1,1,1,NA,1,3,2,2,2,2,1,1,1,3,3,3,2,3,3,3,3,5,NA,4,NA
3617,629,0,2,6,2,1,2,1,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"Ich nutze mein Smartphone nur, wenn es unbedingt sein muss. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,1,2,1,2,2,2,1,2,1,2,2,2,1,4,1,4,5,4,1,3,2,1,1,1,1,1,4,2,2,1,1,1,1,1,4,4,4,4,4,4,4,4,6,NA,10,NA
3620,3230,0,1,4,7,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,1,0,1,0,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,NA,4,5,5,5,4,3,4,3,4,3,4,3,4,1,1,1,1,1,1,1,4,3,4,4,3,4,4,4,3,NA,1,NA
3621,321,0,1,6,15,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"weil ich keine solche App runterladen würde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,4,4,2,2,4,4,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,3,3,4,6,NA,9,NA
3622,591,0,2,6,15,1,2,1,2,1,1,NA,NA,0,NA,NA,NA,NA,NA,2,NA,1,"kein interesse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,2,1,1,2,2,2,2,2,2,2,1,2,3,4,2,3,5,4,3,4,3,3,2,1,2,1,4,2,2,2,2,1,1,1,4,4,4,3,3,2,3,3,4,NA,4,NA
3624,779,2,1,6,2,1,1,1,1,2,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Zu kompliziert  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,2,2,2,2,1,2,2,1,1,3,3,4,3,4,4,3,4,3,2,2,3,2,2,3,1,1,1,1,1,1,1,3,3,4,4,3,4,4,4,5,NA,7,NA
3625,790,0,1,6,13,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Wie ich mein Handy nutze geht keinen an",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,3,4,2,3,4,5,3,2,2,1,1,3,2,1,2,1,2,2,2,1,1,2,2,3,4,2,3,1,3,1,5,NA,9,NA
3626,714,1,1,4,12,1,2,1,1,2,2,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,3,4,2,3,4,4,3,3,4,3,3,4,3,2,3,2,2,2,1,1,1,1,3,3,3,2,3,2,4,1,3,NA,4,NA
3627,318,0,1,3,4,1,2,1,1,2,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,2,5,5,3,4,4,2,3,2,2,3,1,1,2,2,2,1,1,1,2,2,2,3,4,3,2,2,5,NA,7,NA
3629,891,0,2,5,13,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"Die gesammelten Daten sind viel zu umfangreich, Standort und Fahrzeuge und Kontakte werden ausgewertet, plus hoher Datenverkehr (alle zwei Minuten werden Informationen abgesaugt), da steht nichts, dass Daten nur im WLAN gesendet werden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,5,4,1,1,4,5,3,3,1,2,2,2,3,1,3,2,2,2,2,1,1,1,2,3,4,3,2,3,4,3,6,NA,5,NA
3630,696,0,2,3,9,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,1,0,0,0,1,0,NA,NA,NA,NA,NA,1,1,3,1,1,1,1,1,2,2,2,1,2,1,1,3,3,2,4,5,5,3,2,2,3,4,4,3,3,2,1,1,2,1,1,2,2,2,2,3,2,2,3,4,3,4,NA,5,NA
3632,795,0,1,3,13,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,3,1,2,1,2,2,1,2,2,2,2,2,1,4,4,3,4,3,4,2,3,3,2,3,2,3,3,2,1,2,1,2,2,1,2,2,2,3,2,2,3,2,3,5,NA,9,NA
3633,284,0,1,5,3,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"zu viel Aufwand und eine App mehr, die man nicht braucht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,1,2,2,2,5,4,2,3,4,4,3,3,3,2,2,3,2,2,3,1,1,2,2,1,1,1,2,4,4,3,3,2,2,2,6,NA,10,NA
3635,540,1,1,4,7,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,2,0,0,0,0,1,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,4,1,4,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,NA,4,NA
3636,619,0,2,5,10,1,2,1,2,2,5,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,3,1,2,1,2,2,2,2,1,1,2,1,2,1,4,2,5,3,4,3,4,4,2,1,1,1,1,2,2,2,2,2,2,1,1,3,3,3,3,2,2,2,3,6,NA,9,NA
3637,343,0,1,4,15,1,2,1,1,2,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,2,4,4,4,3,4,4,4,3,4,3,2,3,2,2,2,1,1,1,1,1,2,2,2,2,2,3,3,6,NA,10,NA
3638,889,0,2,3,3,1,2,1,1,2,2,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,2,1,2,1,1,2,1,1,4,5,2,3,4,4,3,4,4,3,3,4,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,5,NA,1,NA
3640,583,0,2,5,10,1,2,1,1,2,2,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,2,NA,3,1,1,1,1,2,2,2,1,1,1,1,1,4,4,2,3,3,4,3,3,3,2,2,4,2,2,4,2,2,2,2,1,1,1,3,3,4,3,2,2,3,2,5,NA,4,NA
3641,1070,1,2,6,1,1,2,2,2,2,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,1,"Weil das zu sehr in meine Privatsphäre eindringt und ich nicht sicher bin wie viel ich davon preisgeben würde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,2,1,1,1,2,1,3,3,4,3,3,2,3,3,4,NA,7,NA
3642,291,2,2,6,1,1,2,1,1,2,88,NA,NA,NA,NA,0,NA,NA,NA,2,NA,1,"Keine Ahnung ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,2,2,1,2,2,2,2,2,2,2,2,2,5,3,3,5,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,6,NA,7,NA
3643,621,1,2,3,13,1,2,2,2,2,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,4,4,4,3,4,2,1,2,3,3,1,3,2,2,1,1,1,1,2,3,3,4,4,4,4,4,2,3,NA,3,NA
3644,793,0,2,4,10,1,2,1,1,2,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"datenschutz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,1,2,2,2,2,2,1,2,2,1,2,4,4,1,1,5,3,3,4,4,3,2,2,2,1,3,2,2,2,2,2,2,2,1,3,4,2,4,4,4,4,5,NA,10,NA
3645,443,1,2,5,3,1,2,1,2,2,2,NA,NA,NA,0,NA,NA,NA,NA,2,NA,1,"Kein Interesse ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,5,4,2,4,3,4,3,2,3,2,2,1,3,2,3,1,2,1,1,1,1,1,2,2,3,3,3,2,3,4,6,NA,4,NA
3646,557,2,2,4,6,1,1,1,1,2,2,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,2,1,2,1,1,2,1,1,4,5,1,3,5,5,3,3,3,4,3,3,3,2,2,2,2,2,2,1,1,2,1,3,3,3,2,1,1,2,4,NA,5,NA
3647,798,0,2,5,15,1,2,1,1,2,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,2,4,1,3,4,4,3,4,4,2,1,2,1,1,4,2,2,1,2,1,1,1,1,3,3,4,2,4,2,3,4,NA,4,NA
3648,477,1,1,5,8,1,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,5,1,3,4,4,3,3,3,3,3,3,2,3,3,1,1,2,2,1,2,1,2,2,2,3,3,1,2,2,3,NA,3,NA
3649,430,1,2,4,10,1,2,1,1,1,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,2,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,1,1,5,5,3,3,3,4,3,3,3,4,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,5,NA,9,NA
3650,528,0,2,3,10,1,2,1,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,3,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,7,"Bachelor",8,NA
3651,874,0,1,6,1,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,2,1,1,2,2,2,1,5,5,1,1,5,5,4,4,3,2,3,2,2,1,3,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,5,NA,7,NA
3652,651,0,2,3,1,1,2,1,1,1,2,NA,NA,NA,0,NA,NA,NA,NA,2,NA,1,"Datensicherheit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,4,4,4,4,3,4,2,2,3,3,2,3,2,2,2,1,1,1,1,2,3,4,2,3,2,4,3,6,NA,8,NA
3653,449,0,2,4,3,1,2,1,2,2,5,NA,NA,NA,NA,NA,3,NA,NA,2,250,NA,"beeinträchtigt meinen Alltag über einen langen Zeitraum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,2,1,1,2,2,2,2,1,2,1,4,2,2,3,3,4,2,4,3,2,2,3,1,1,3,2,2,2,1,1,1,1,2,4,4,3,4,4,4,3,6,NA,10,NA
3654,675,1,2,5,10,1,NA,1,NA,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,2,2,2,1,2,1,5,5,2,3,5,3,1,4,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,3,1,2,2,2,2,6,NA,11,NA
3655,355,1,2,4,9,1,2,1,1,1,1,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,0,1,1,0,2,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,4,5,1,2,5,5,4,4,2,2,2,4,3,2,3,1,2,2,2,1,1,1,1,3,3,1,3,4,4,3,6,NA,4,NA
3656,409,0,2,4,2,1,1,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,NA,2,NA,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,2,3,4,4,3,3,3,3,3,3,3,2,4,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,4,NA,5,NA
3657,325,0,2,3,1,1,1,1,1,2,1,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,3,4,4,2,3,3,2,1,3,3,2,4,2,2,2,2,1,1,1,3,4,4,3,3,2,4,2,6,NA,1,NA
3658,356,1,2,3,10,1,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,2,3,2,3,2,3,3,2,2,2,3,1,1,2,1,1,1,1,2,3,3,2,2,2,3,2,4,NA,7,NA
3659,349,0,2,3,1,1,2,1,2,1,1,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,3,3,3,2,3,3,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,5,NA,1,NA
3660,1376,0,1,6,10,1,2,1,1,1,3,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,3,1,1,1,1,1,2,1,1,2,2,2,2,4,3,2,4,4,3,3,4,3,2,2,3,2,2,3,2,2,2,1,1,1,1,2,3,3,2,3,2,2,3,6,NA,4,NA
3661,221,0,1,3,9,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,2,1,1,0,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,5,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,NA,4,NA
3662,453,1,1,3,6,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,2,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,5,2,3,4,4,2,2,1,3,3,3,3,3,2,2,2,2,2,1,2,2,4,2,2,3,3,2,2,4,NA,4,NA
3664,410,0,2,6,6,1,1,1,2,2,2,NA,0,NA,NA,NA,NA,NA,NA,2,150,NA,"weil ich nicht gern Apps auf mein Handy habe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,2,2,2,1,1,1,1,4,4,1,3,5,5,3,4,4,3,2,1,3,3,2,2,2,2,2,1,1,1,3,4,4,4,4,2,4,2,4,NA,7,NA
3666,NA,1,1,3,5,1,1,1,1,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,NA,NA,2,NA,1,1,1,1,2,2,1,1,1,1,1,1,1,4,4,1,3,4,4,3,3,3,2,1,2,3,1,3,2,2,2,2,1,1,1,3,3,4,2,3,3,4,2,4,NA,5,NA
3667,327,0,2,5,9,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"ich möchte keine zusätzlichen apps auf meinem handy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,2,2,1,2,2,2,2,4,3,2,3,4,4,3,3,2,2,3,3,3,2,3,1,1,1,2,1,1,1,3,4,4,4,3,2,3,3,4,NA,3,NA
3669,609,1,2,5,10,1,2,2,1,2,2,NA,NA,NA,NA,NA,0,NA,NA,2,NA,1,"Weil ich keine Daten freigegeben will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,1,1,1,2,2,1,2,2,1,2,3,4,2,3,4,4,3,3,2,3,3,2,2,3,3,2,2,1,2,1,1,1,2,3,4,4,2,2,3,3,4,NA,4,NA
3671,560,0,1,6,10,1,2,1,1,1,3,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,2,NA,1,1,1,1,1,2,2,2,1,1,1,1,1,4,3,2,2,4,3,3,3,1,3,2,1,2,1,3,1,1,1,1,1,1,1,2,3,4,2,2,2,3,2,4,NA,4,NA
3673,1132,1,1,6,8,1,NA,1,2,2,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,1,"Relativ geringe Zeit dafür jedesmal an solch einer Umfrage teilzunehmen  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,1,1,1,1,2,2,2,1,1,2,1,1,2,4,3,5,3,4,2,2,1,3,3,2,3,1,4,2,1,1,2,1,1,1,4,4,4,3,2,1,4,3,3,NA,4,NA
3674,367,0,1,3,3,1,2,1,1,2,1,NA,NA,3,NA,NA,NA,NA,NA,2,NA,1,"Sorge bezüglich Umgang mit persönlichen Daten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,4,4,3,4,2,1,3,1,3,1,3,1,1,1,1,1,1,2,1,3,4,4,1,4,4,4,5,NA,9,NA
3675,880,1,1,4,12,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Aus Angst dass persönliche Daten und Bank Daten an Dritte weitergegeben werden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,3,4,4,3,4,4,3,2,2,1,1,3,1,2,2,2,1,1,2,2,3,4,3,2,2,3,2,6,NA,7,NA
3676,155,0,1,4,2,1,2,2,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,3,3,4,3,3,2,3,2,3,3,2,1,2,2,2,1,1,2,3,2,2,2,1,2,3,2,6,NA,3,NA
3677,495,0,2,3,15,1,2,1,2,2,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,0,0,1,2,NA,1,1,1,1,1,1,2,2,1,1,1,2,1,4,4,2,2,4,4,3,3,3,3,2,4,3,2,3,2,2,1,1,1,1,1,2,3,3,3,2,2,2,2,5,NA,1,NA
3678,514,1,1,3,2,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,1,0,0,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,4,5,3,1,4,2,2,1,4,2,1,3,1,2,2,1,1,1,1,2,2,4,4,1,2,3,1,6,NA,1,NA
3679,518,0,1,4,14,1,2,1,1,2,3,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,4,5,3,4,4,3,2,2,2,2,2,2,2,2,1,1,1,1,2,3,3,2,2,1,1,1,5,NA,7,NA
3680,2436,1,2,3,10,1,2,1,2,2,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,2,1,1,1,2,1,1,4,3,2,1,4,4,3,3,4,2,2,3,3,2,2,2,2,2,2,1,1,2,1,2,3,1,2,2,2,2,6,NA,8,NA
3681,982,1,2,4,10,1,2,1,1,2,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,5,3,3,3,3,3,3,2,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,NA,4,NA
3682,662,1,1,6,10,1,2,2,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,3,1,2,5,4,3,3,2,1,1,1,2,1,3,2,2,1,2,1,1,1,2,3,4,3,3,3,4,2,4,NA,4,NA
3683,688,0,2,6,1,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,2,0,0,0,0,1,NA,NA,NA,NA,NA,2,NA,4,1,1,1,2,2,2,2,2,1,2,2,2,3,4,2,2,4,4,3,3,3,3,2,3,2,1,2,2,2,2,2,1,1,1,3,3,3,2,3,3,3,3,4,NA,4,NA
3684,611,1,1,4,8,1,2,1,2,2,2,NA,NA,NA,0,NA,NA,NA,NA,2,NA,1,"Weil es niemanden angeht wann wo und was ich im Netz und auf meinem Smartphone mache ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,2,2,1,2,1,1,1,2,2,4,4,3,3,4,4,2,3,3,2,2,1,3,2,3,1,2,1,2,1,1,1,3,3,4,4,3,1,3,3,4,NA,7,NA
3685,720,1,2,4,16,1,2,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,4,4,4,2,3,2,3,2,2,3,3,4,2,2,1,1,1,1,1,3,3,4,3,2,2,3,2,4,NA,4,NA
3687,425,0,2,5,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"fühle mich dann kontrolliert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,2,1,1,1,1,1,2,2,4,4,1,1,4,5,3,4,4,2,2,3,3,2,3,2,1,2,2,1,1,1,3,3,4,3,3,3,4,3,6,NA,10,NA
